56,140
57,164
58,187
60,211
66,233
76,253
88,273
101,292
119,301
140,300
161,287
181,270
199,252
210,231
217,208
223,183
229,158
67,134
80,126
97,128
113,134
127,143
152,148
169,143
187,144
203,148
215,158
138,163
136,181
133,200
130,218
112,215
120,221
129,227
138,224
147,222
86,150
96,148
108,151
117,162
105,160
93,157
162,170
172,164
185,164
195,170
184,174
172,173
90,223
104,226
118,229
128,234
138,233
153,235
168,237
151,256
135,264
124,264
112,260
100,247
94,226
116,234
127,237
138,238
163,238
137,254
126,253
115,249
