53,135
54,155
57,175
59,196
64,217
72,236
85,254
100,270
118,277
139,276
164,266
185,252
203,235
215,214
221,189
225,164
228,139
61,118
70,113
81,113
93,116
105,122
138,120
152,115
166,115
180,118
193,123
119,139
118,156
117,174
116,191
106,195
111,200
117,204
125,201
132,198
75,137
83,131
95,132
103,141
93,144
82,143
145,143
153,134
165,134
175,141
166,147
154,146
94,221
102,218
109,217
117,220
124,218
135,221
149,225
136,233
124,236
115,236
108,234
101,230
99,222
109,222
116,224
125,224
143,225
124,226
116,226
108,224
