42,141
46,166
50,190
56,214
66,237
83,256
104,272
126,286
149,290
173,283
194,267
214,249
229,227
236,201
238,174
240,147
240,118
51,129
60,119
75,118
89,121
103,126
155,121
170,111
185,106
202,104
217,110
131,138
133,155
134,172
135,188
118,197
127,200
138,203
148,198
157,194
72,143
83,137
96,137
108,144
96,147
83,147
162,138
173,129
185,126
197,131
188,136
175,138
97,218
114,215
129,214
142,214
155,211
173,210
192,210
177,232
160,243
146,246
132,246
115,239
104,220
130,220
143,221
156,218
186,213
158,232
144,235
131,234
