50,116
50,150
55,183
64,214
81,241
103,263
128,281
155,292
178,292
195,284
209,267
223,248
236,227
248,205
259,182
263,158
262,134
97,101
117,96
137,96
156,102
173,112
214,115
226,110
238,105
250,102
261,107
192,134
193,155
195,177
197,199
170,206
180,210
190,213
198,210
206,205
119,125
133,119
147,121
158,134
144,133
130,132
209,135
220,123
234,122
243,128
235,135
222,136
143,237
162,234
178,230
187,233
195,229
201,231
206,234
200,244
194,251
185,254
175,254
160,250
149,239
177,239
186,239
194,237
201,235
194,236
186,239
177,239
