50,142
51,165
56,186
66,208
78,230
91,251
106,270
121,288
143,292
169,289
196,274
221,255
242,231
254,203
258,174
260,143
259,111
48,113
57,107
70,108
83,110
97,115
132,109
150,101
170,96
190,95
209,99
115,133
115,151
114,169
113,187
105,200
113,203
120,206
129,203
139,200
65,138
73,132
86,131
98,138
86,143
73,144
153,134
163,125
177,124
191,129
180,136
166,137
102,235
107,228
114,223
121,226
130,223
146,227
165,234
150,248
135,253
126,254
117,252
109,246
108,235
115,233
123,233
132,233
158,234
132,237
123,237
116,236
