55,154
59,178
64,202
71,225
83,245
102,262
123,277
145,291
169,292
193,284
213,264
230,242
243,219
247,192
245,166
242,140
238,113
61,137
69,125
84,120
101,119
118,122
149,112
165,101
182,95
200,95
215,101
136,131
139,150
142,169
145,188
128,199
138,202
149,203
159,197
169,192
82,145
91,136
104,134
115,140
105,143
93,145
164,128
174,118
186,115
197,119
189,124
177,126
107,216
123,214
140,212
152,214
166,208
186,204
204,199
190,224
173,237
159,241
146,242
128,236
113,218
142,218
154,218
167,214
199,203
169,228
156,233
143,232
