57,137
60,159
67,182
77,203
87,224
102,242
118,259
134,272
153,274
174,268
194,253
213,236
229,215
238,191
243,165
246,138
246,110
58,114
67,105
80,104
93,107
105,112
143,106
158,97
174,90
192,89
209,96
127,128
128,145
128,161
129,178
121,192
127,192
133,193
141,191
148,189
75,131
84,123
97,122
108,131
97,135
84,136
158,126
168,115
181,114
193,119
184,126
171,127
115,222
120,210
128,204
136,206
144,203
158,209
169,218
160,231
149,239
139,240
130,239
121,232
119,222
129,217
137,217
146,216
162,219
146,221
138,223
130,222
