39,133
40,160
43,185
47,210
56,234
73,254
94,270
116,286
140,293
165,288
190,273
214,257
233,235
245,209
248,181
249,153
249,124
56,123
67,116
82,115
97,116
112,122
154,120
169,114
185,112
202,112
217,118
134,139
135,157
135,174
135,192
119,198
127,202
137,206
147,202
155,198
77,140
87,134
99,134
110,142
99,143
87,143
163,141
173,133
185,132
196,137
186,141
175,142
99,216
114,214
128,214
138,216
150,214
166,214
183,216
168,235
152,243
139,245
128,243
113,235
105,217
128,219
139,220
150,219
178,217
151,232
139,233
128,232
