73,135
73,154
75,174
78,195
84,214
94,233
107,249
122,263
141,269
161,267
180,256
196,242
210,225
219,207
224,187
228,167
230,147
81,122
92,117
106,117
120,120
132,126
162,127
176,122
190,119
204,120
217,126
147,143
146,158
145,173
144,189
130,196
137,199
143,202
150,200
157,198
96,137
106,132
118,133
126,143
115,145
104,144
169,146
178,137
190,136
199,143
191,149
180,149
113,218
124,215
135,213
142,217
150,215
161,219
173,222
161,233
149,237
140,237
132,235
122,229
118,220
134,222
142,224
150,223
167,224
149,224
141,224
134,222
