29,145
32,173
34,199
38,226
49,249
72,266
101,278
131,288
161,292
188,286
213,272
237,258
253,239
262,216
265,190
265,164
266,138
53,132
71,120
92,120
113,124
133,130
172,128
190,121
209,118
229,118
246,127
153,144
154,162
155,180
156,198
132,206
143,209
156,212
167,208
178,205
78,146
91,139
106,139
120,149
105,151
91,151
183,148
195,137
210,136
223,142
212,147
198,149
98,229
121,225
142,223
156,226
171,223
190,224
209,227
191,245
173,253
157,255
142,254
120,247
105,230
141,230
156,231
171,230
202,228
172,240
157,242
142,241
