64,125
65,147
68,168
73,189
79,208
89,225
103,239
120,249
138,253
158,252
177,242
193,229
205,212
212,193
217,172
221,150
224,128
75,104
85,95
100,94
113,97
126,103
159,104
173,98
188,95
202,99
211,110
142,123
141,136
141,149
141,162
128,172
134,174
141,176
147,175
153,173
90,125
100,120
111,120
121,127
110,130
99,130
161,129
171,123
183,123
192,129
183,133
172,132
113,201
123,192
132,188
140,190
147,189
157,194
167,203
157,212
147,216
139,217
131,216
122,211
118,201
132,196
140,197
147,197
161,203
147,204
139,205
132,204
