46,150
49,174
55,196
63,218
74,239
91,256
115,267
141,274
166,274
188,265
209,250
227,232
238,211
244,187
245,164
244,141
242,117
63,130
73,117
88,110
105,108
121,111
159,104
174,96
190,92
207,94
220,104
143,128
145,144
148,160
151,177
132,186
143,189
153,191
163,185
172,180
83,140
93,131
105,129
117,136
106,139
94,141
168,128
177,117
189,115
201,119
191,124
179,126
112,213
126,206
142,203
155,203
167,198
182,196
198,196
187,218
173,230
160,234
146,235
128,230
118,212
143,208
156,207
169,204
192,198
171,219
158,223
144,224
