52,146
57,171
64,196
71,220
80,243
95,262
115,277
137,288
161,291
185,285
206,271
223,253
235,231
239,205
239,178
239,152
238,125
66,132
76,120
89,115
104,116
118,120
154,117
168,109
184,105
200,106
213,115
138,144
140,163
142,183
144,202
129,208
138,211
147,213
156,209
164,204
88,150
96,142
108,142
118,151
107,155
96,155
163,146
171,135
183,132
194,137
186,144
174,146
113,227
127,224
140,224
151,224
161,221
175,220
193,219
179,239
165,247
153,249
142,249
128,243
118,228
140,228
151,229
162,226
188,222
163,239
152,241
140,241
