52,136
53,162
57,187
64,210
73,234
87,256
105,274
125,289
148,295
171,291
194,277
213,259
229,238
239,213
246,187
249,160
249,133
68,112
79,101
96,99
111,101
126,108
168,106
183,95
200,91
218,94
230,106
147,126
147,145
147,164
147,184
125,191
136,195
147,198
159,194
169,190
85,131
95,123
107,123
119,133
107,134
94,134
174,131
187,121
200,119
210,126
201,130
187,131
101,216
116,210
133,208
145,209
158,207
175,209
193,214
177,238
159,249
145,251
131,249
115,238
107,216
133,215
145,216
158,214
188,216
158,236
145,238
132,237
