53,113
56,142
61,171
65,202
74,230
93,252
118,269
145,283
171,288
196,282
218,265
238,245
251,220
257,191
258,162
259,133
258,103
71,104
86,94
105,94
123,99
141,104
179,102
195,95
210,89
228,85
244,92
161,119
162,136
163,154
165,171
145,183
155,185
166,187
176,183
185,181
95,118
107,113
121,113
134,123
120,125
106,124
186,120
197,109
211,107
223,112
213,119
199,121
117,203
136,201
154,200
166,202
178,199
195,198
213,199
198,221
182,231
168,233
155,232
136,223
122,206
154,208
166,209
179,206
207,201
180,219
167,221
155,220
