42,138
45,164
50,190
56,216
67,240
85,259
110,272
136,281
162,283
186,276
206,263
224,247
236,226
241,201
242,174
243,148
241,122
62,115
74,106
91,102
108,104
125,109
161,106
176,100
191,96
207,95
221,101
144,121
146,137
147,152
148,169
130,181
139,183
150,185
160,181
168,178
83,129
93,120
107,120
119,129
107,131
94,132
168,125
177,114
191,112
202,119
193,124
180,125
108,213
123,206
139,203
152,205
164,201
181,201
197,205
184,222
168,231
155,233
142,233
125,228
114,214
140,209
153,209
165,206
191,207
167,221
154,223
142,223
