64,153
68,174
73,194
79,214
88,233
101,249
117,263
136,274
156,276
177,270
195,257
212,241
224,221
229,199
231,175
233,153
233,131
71,143
79,132
93,130
107,132
121,137
150,134
164,126
179,121
196,120
210,126
137,149
138,163
138,177
139,192
130,202
135,205
142,206
149,202
156,199
89,154
97,148
108,147
118,154
108,157
97,159
162,148
169,139
180,138
191,142
183,148
172,150
121,230
129,225
138,222
146,223
154,220
166,221
179,222
169,234
158,241
149,243
141,243
131,239
126,230
139,230
147,230
155,228
174,224
156,228
148,230
140,230
