58,132
57,155
59,180
64,204
72,226
85,247
102,264
122,277
144,280
166,277
185,264
203,247
217,227
226,206
232,183
235,161
236,138
71,106
85,98
101,96
117,99
132,106
166,107
182,102
199,102
214,107
225,116
149,125
148,142
148,160
148,177
130,188
138,192
147,195
156,192
164,189
89,127
100,121
113,122
124,130
112,131
99,131
173,131
184,125
197,126
208,132
197,135
184,134
107,213
121,210
136,209
147,212
157,210
171,212
185,216
171,235
157,243
145,244
134,242
120,232
113,215
135,217
146,219
157,218
179,218
157,227
146,228
135,226
