67,134
68,155
71,175
74,195
81,212
93,227
109,239
127,250
146,254
165,251
183,241
199,230
212,215
220,198
224,179
226,160
227,140
85,123
96,116
110,114
125,116
137,123
159,123
172,117
186,116
200,120
211,128
147,139
147,154
147,169
147,184
131,190
139,193
147,195
155,193
163,190
100,139
109,135
118,136
126,143
118,143
108,142
169,144
177,138
186,138
195,142
187,144
178,145
115,209
127,205
139,203
148,206
157,203
170,205
181,209
170,222
158,229
147,230
138,229
126,222
119,209
139,210
147,211
157,210
176,210
157,217
148,218
139,217
