63,135
63,157
66,179
71,199
79,218
92,232
110,243
128,251
148,253
167,249
186,239
203,227
216,211
224,191
227,169
228,147
228,125
77,115
87,105
101,105
115,108
127,114
154,114
167,106
180,102
194,102
206,110
142,132
142,145
143,158
143,171
129,184
137,185
144,186
152,185
159,184
92,133
100,126
112,127
120,137
111,139
99,139
164,136
172,125
183,123
192,129
185,136
174,137
117,208
128,203
138,199
145,201
152,199
164,202
177,206
165,215
153,219
146,220
138,220
127,217
121,209
138,209
145,209
153,208
172,206
153,208
145,209
138,208
