68,135
69,158
72,181
76,203
84,223
98,241
116,255
135,266
156,270
176,267
194,254
211,239
223,221
231,200
234,179
237,158
238,136
88,117
101,108
117,105
133,108
147,115
169,116
182,109
197,107
212,109
224,117
157,135
158,150
158,165
158,180
142,192
150,194
158,196
165,194
173,192
104,137
113,131
124,132
133,141
123,142
112,141
181,141
190,133
201,132
210,138
202,142
191,143
126,219
138,212
149,209
158,211
167,208
178,211
188,218
179,227
168,233
158,234
149,233
137,229
131,219
149,219
158,219
167,218
183,218
168,220
158,221
149,220
