77,125
77,145
79,164
82,184
88,203
100,219
117,232
136,241
155,244
175,241
194,231
211,218
224,202
230,182
233,162
235,142
235,122
95,114
106,107
119,105
132,108
144,113
165,112
177,106
190,103
203,103
215,110
155,128
156,140
156,151
156,164
142,175
149,176
156,178
163,176
170,175
111,130
119,126
128,126
136,132
127,133
118,133
176,131
183,125
192,124
200,127
193,131
184,132
127,198
137,192
148,189
156,191
163,189
173,192
184,198
174,211
163,216
155,217
147,216
137,210
131,199
148,195
156,196
163,195
180,199
162,204
155,205
148,204
