74,108
75,134
79,158
85,183
94,205
108,225
125,242
144,256
164,261
185,256
205,241
222,223
236,203
245,180
250,156
255,131
258,105
87,93
98,85
113,84
128,86
142,91
178,91
194,86
210,84
225,86
238,94
160,118
160,136
160,155
159,173
147,184
153,186
160,189
167,186
174,183
105,116
115,110
128,111
138,123
126,124
113,123
185,122
195,112
208,110
218,116
209,123
196,124
137,212
145,207
153,204
161,206
168,204
177,207
188,212
179,223
170,227
162,228
153,227
145,222
142,213
153,213
161,214
168,213
182,212
169,213
161,214
154,213
