59,142
60,164
63,186
69,207
77,227
89,246
106,262
126,276
148,280
171,276
192,264
210,248
224,229
232,209
236,187
239,165
239,143
73,129
85,119
101,117
117,120
132,127
163,129
177,121
193,119
210,121
222,130
147,147
147,163
146,178
146,194
129,203
137,206
146,209
156,206
164,204
91,147
101,143
112,144
122,153
111,154
100,153
174,154
184,146
195,145
205,150
196,155
184,156
115,227
128,226
139,224
147,227
154,225
167,227
181,228
168,241
155,246
147,247
139,245
127,240
120,229
139,232
147,233
155,233
176,230
155,233
147,234
139,232
