75,141
74,161
75,181
78,201
86,219
99,235
112,250
126,264
145,269
165,268
183,258
200,244
217,227
227,207
232,184
235,161
236,138
86,122
98,118
110,121
120,124
131,128
166,127
180,120
195,117
210,118
223,126
150,146
150,162
151,178
151,194
131,200
141,202
151,205
161,203
171,201
97,145
107,142
117,142
126,150
116,150
106,149
176,150
186,142
196,141
206,146
198,150
187,151
118,218
131,216
142,215
151,217
161,215
173,217
187,218
172,227
160,232
149,233
140,232
130,227
122,220
141,221
150,223
161,222
182,220
160,222
150,223
141,221
