71,129
72,149
76,169
81,189
88,207
100,222
115,235
132,247
151,250
169,246
186,234
201,220
213,203
221,184
225,164
227,143
228,123
82,118
92,111
105,110
118,114
131,119
154,118
167,112
180,108
194,108
207,113
143,134
143,148
143,161
143,174
131,184
137,186
144,188
151,185
158,183
96,135
105,131
115,132
123,139
114,141
104,140
165,138
174,131
183,130
192,133
185,138
175,139
120,206
131,201
140,198
146,199
153,198
162,201
174,205
163,213
153,217
146,218
139,218
130,214
124,206
139,207
146,207
153,206
170,205
153,207
146,208
139,207
