81,127
82,148
85,169
89,189
96,209
107,227
120,243
135,257
154,261
174,258
193,246
210,231
223,213
231,194
234,174
237,153
237,133
91,118
101,110
115,108
128,110
142,115
171,117
184,111
199,109
213,111
224,120
155,134
154,148
153,163
152,177
140,188
146,190
153,191
161,189
168,188
107,135
116,132
126,132
134,139
125,140
115,140
179,139
187,133
197,133
207,137
198,141
188,141
127,212
136,206
146,202
154,205
162,203
172,207
182,213
172,223
162,228
153,228
144,227
135,223
132,213
146,212
154,214
162,213
177,213
162,214
153,214
145,213
