39,125
39,150
44,174
48,198
54,223
66,246
82,265
103,280
127,285
155,283
181,272
205,256
223,235
234,210
241,184
246,156
250,128
48,104
60,93
77,90
95,93
110,101
139,100
159,93
179,91
199,95
216,105
126,126
125,145
124,164
123,184
108,196
116,200
124,203
134,201
143,198
67,127
77,121
90,122
101,132
89,133
76,133
158,133
169,124
183,124
195,131
184,135
170,135
93,227
104,220
116,216
125,220
135,217
148,222
162,229
147,240
134,244
124,245
114,243
103,238
98,228
116,228
125,229
135,228
156,229
134,229
124,230
115,229
