54,127
57,153
61,180
68,205
79,228
93,250
108,270
126,286
148,291
169,287
187,272
202,253
217,232
228,209
235,183
241,154
243,125
69,110
82,102
99,99
116,101
133,107
162,106
179,99
198,95
217,98
229,110
147,132
147,152
148,171
148,191
127,201
137,204
148,208
158,205
168,202
88,133
98,128
111,128
122,136
110,137
98,137
171,135
182,127
195,126
208,131
197,136
183,136
113,232
124,227
137,222
146,225
155,222
168,227
181,233
169,246
157,252
148,252
138,250
125,243
119,233
137,232
147,234
155,233
176,234
156,237
147,238
138,235
