64,143
65,166
70,187
75,207
84,227
97,244
115,256
134,265
154,268
173,263
192,252
209,238
221,220
228,199
230,177
232,155
231,133
75,123
85,113
99,110
114,112
128,119
157,118
171,110
186,106
202,109
214,117
145,139
146,153
147,166
147,179
132,193
140,194
148,196
156,194
164,192
93,142
103,139
113,139
122,145
112,146
102,146
170,144
178,137
188,136
198,139
190,143
180,144
121,223
132,217
143,212
150,214
156,211
168,215
181,220
169,230
158,235
151,236
144,236
133,232
126,223
143,222
150,222
156,222
176,220
157,223
150,223
144,223
