73,147
76,168
80,188
84,208
93,226
105,242
120,255
136,265
154,268
172,263
188,252
202,238
212,222
218,204
221,185
223,165
223,145
85,132
96,125
109,124
123,127
135,133
159,130
171,126
184,124
197,126
208,132
149,147
149,161
150,174
150,188
137,197
143,199
150,201
157,200
163,198
100,147
108,141
118,142
127,151
118,152
107,152
169,151
177,142
187,142
196,147
189,152
179,152
129,225
137,218
145,213
150,215
156,214
165,218
174,224
166,232
157,236
151,237
145,236
137,232
133,224
145,222
150,222
156,222
170,224
157,224
151,225
145,224
