52,128
54,154
58,179
65,204
77,227
92,248
110,268
131,284
154,289
177,284
197,269
215,249
230,227
241,202
246,175
251,147
253,120
62,108
72,96
90,92
107,94
124,100
163,100
181,91
201,88
221,91
234,104
144,126
145,147
145,167
145,188
126,197
136,201
147,205
158,200
169,196
80,130
92,122
106,122
118,133
105,135
91,134
175,132
188,121
202,119
215,126
203,131
189,132
110,221
125,219
138,217
149,219
160,216
176,218
195,219
178,240
162,249
150,250
138,249
125,240
116,224
138,225
149,225
161,224
189,222
161,234
150,235
138,234
