70,136
72,158
76,178
81,199
89,217
101,233
116,247
133,256
150,259
167,255
184,244
198,230
208,213
215,194
218,174
220,154
221,133
80,117
90,108
104,106
118,109
130,115
158,114
171,108
185,105
198,106
209,113
145,133
145,147
145,161
146,175
132,183
139,185
146,187
153,185
160,183
95,134
103,129
115,129
124,138
114,141
103,140
167,137
175,128
187,127
196,133
188,139
176,140
121,208
130,201
140,198
146,199
153,198
162,201
173,209
163,218
154,222
147,223
139,222
130,218
126,209
140,207
146,207
153,207
167,209
153,211
146,211
140,211
