87,147
86,165
88,183
92,201
100,217
110,231
123,243
137,253
154,258
171,256
187,247
201,235
213,221
222,204
227,186
230,167
230,149
97,124
106,115
118,114
131,116
143,122
171,123
183,117
197,114
211,117
220,127
157,144
157,157
156,170
156,183
139,193
148,194
156,196
165,194
173,192
109,143
118,139
128,140
136,148
126,149
116,148
177,148
186,140
196,139
205,144
197,149
187,149
127,212
138,209
148,208
156,209
163,207
173,209
186,211
174,222
164,226
156,227
148,226
138,221
132,212
148,214
156,215
163,213
181,212
164,216
156,217
148,216
