74,127
73,154
73,180
76,206
85,231
102,251
124,267
148,277
172,280
194,278
211,266
225,251
235,233
240,213
243,192
245,172
246,153
104,117
120,105
140,102
160,106
178,115
205,117
219,113
233,113
245,118
248,131
191,133
191,148
191,163
192,179
165,192
175,195
185,199
193,198
200,196
126,133
138,127
150,129
160,137
149,138
136,137
203,143
214,136
225,137
232,146
224,148
213,146
139,218
158,217
172,217
180,220
189,219
198,222
208,227
197,231
186,231
178,230
169,228
155,226
144,219
171,222
180,224
188,224
204,226
188,224
179,223
171,221
