50,160
54,182
58,202
67,222
78,240
93,257
106,274
122,289
142,292
163,285
182,270
198,252
212,231
220,209
222,183
222,156
219,129
53,144
59,134
72,131
85,131
99,136
126,133
139,123
155,119
172,120
187,126
114,151
115,169
115,186
116,205
104,209
112,213
123,216
133,210
143,204
71,158
78,152
88,151
100,156
89,159
79,160
139,151
148,143
158,141
170,143
161,148
150,150
92,224
103,225
116,225
128,226
139,222
157,217
177,215
162,237
146,249
133,252
121,251
107,242
97,226
117,228
129,229
141,226
173,218
143,239
131,242
119,240
