54,138
58,164
63,189
68,215
77,239
91,262
110,280
134,294
161,295
188,290
212,273
231,253
243,228
249,202
249,174
248,147
247,120
69,123
79,112
94,107
110,108
125,113
161,109
176,100
193,97
210,100
223,108
145,127
147,146
149,165
150,185
134,196
142,200
152,202
162,197
170,192
87,135
97,127
110,126
122,134
110,137
98,139
173,128
183,119
196,118
207,124
197,129
185,130
120,233
132,227
145,222
155,224
166,220
180,221
195,223
183,236
170,242
158,244
147,245
134,242
126,233
145,232
156,232
167,229
189,225
167,230
157,232
146,232
