41,141
45,165
51,188
57,211
66,234
82,252
103,268
127,279
155,280
183,276
208,263
229,246
243,226
247,200
247,175
248,151
247,126
50,119
58,101
75,93
95,92
115,96
144,95
167,87
189,85
211,89
227,102
134,114
135,128
136,142
137,156
124,173
133,175
142,176
151,173
159,170
76,129
85,120
100,118
113,124
101,129
87,132
164,119
176,110
191,110
203,117
192,122
178,122
106,215
121,207
135,200
145,201
156,198
173,201
189,207
175,212
160,217
149,220
138,220
124,220
113,215
136,209
146,209
158,207
182,208
158,206
147,208
137,209
