66,131
68,154
70,175
72,197
79,218
92,235
109,249
128,261
148,264
168,262
186,251
201,236
213,217
220,196
224,175
227,153
229,132
85,122
96,114
110,111
124,113
137,118
165,118
179,114
192,112
205,115
214,123
153,131
153,145
154,159
154,174
138,183
145,186
152,189
159,187
166,185
102,133
111,128
122,129
130,135
121,137
111,137
172,135
180,129
190,129
198,134
191,138
181,137
119,208
131,205
142,204
150,207
158,205
167,208
177,211
167,219
157,223
149,223
140,222
130,218
125,210
141,211
149,213
157,212
171,213
157,212
149,212
141,211
