69,152
73,172
78,190
82,209
88,227
99,243
114,257
131,268
153,270
175,265
194,252
210,236
222,218
227,198
229,176
230,155
230,133
75,141
82,129
96,123
111,122
125,126
151,122
165,115
180,113
195,116
207,124
138,138
140,153
141,168
142,182
128,193
136,195
144,197
153,193
160,190
94,146
101,140
111,139
121,144
112,147
102,148
163,139
171,132
181,131
190,135
182,139
173,140
115,220
125,217
136,214
145,216
154,212
166,213
179,214
167,224
156,230
146,232
137,232
126,229
120,220
136,219
146,220
155,218
174,215
155,219
145,221
136,221
