80,147
83,166
87,186
92,205
99,223
109,239
122,254
137,265
154,267
171,264
186,253
200,239
211,223
217,205
220,185
224,165
225,144
92,147
102,141
114,139
127,139
141,142
165,140
177,135
190,133
203,134
213,141
153,154
154,167
154,181
155,196
141,201
148,204
155,206
162,203
168,200
109,155
116,152
126,151
134,156
125,159
116,160
172,154
179,148
189,147
197,151
190,156
181,156
130,224
139,222
147,220
155,221
162,219
171,221
180,223
171,231
162,234
155,235
147,235
138,231
135,225
147,225
155,226
162,224
176,224
162,225
155,226
147,225
