65,135
64,161
64,187
66,212
75,235
92,255
112,272
133,287
156,292
177,289
195,275
211,260
223,241
231,219
235,197
240,175
243,153
94,126
110,118
128,119
145,124
161,132
186,133
202,130
215,129
229,132
236,143
173,148
173,162
172,177
172,193
150,198
159,202
168,206
177,204
185,202
114,144
124,140
136,142
145,148
134,149
123,148
191,153
199,148
210,149
218,155
210,157
200,156
122,220
139,219
154,219
164,223
174,222
185,225
195,229
184,243
172,248
161,248
150,246
135,237
127,222
153,225
163,227
174,227
190,231
173,238
162,238
151,235
