54,134
54,157
56,179
60,203
66,226
78,247
93,266
111,280
134,285
158,283
181,272
203,258
221,240
232,219
238,194
243,169
246,142
65,116
74,104
90,100
107,102
124,108
152,110
171,105
190,104
209,110
222,123
137,122
136,138
134,154
133,171
115,181
124,184
134,188
145,185
157,182
83,126
93,121
105,121
116,128
104,129
92,129
165,130
176,125
188,125
199,131
187,133
175,132
93,211
107,207
123,204
136,207
149,204
166,207
184,213
166,230
149,238
135,240
121,238
106,229
98,213
122,210
135,212
148,210
178,214
149,227
135,228
122,226
