63,133
65,160
69,187
75,211
85,235
101,255
120,273
143,286
169,288
193,280
210,261
224,241
235,219
240,195
241,172
242,147
241,123
84,139
97,128
115,124
134,125
152,130
170,128
186,120
202,116
219,116
230,125
162,138
164,158
166,177
167,197
145,201
156,205
167,209
178,203
187,197
106,142
116,136
128,135
139,142
128,144
116,145
181,138
190,129
201,127
211,131
203,136
192,138
122,219
139,220
155,220
167,222
178,218
192,215
206,210
194,231
181,242
169,246
156,245
139,238
127,221
155,225
168,226
179,223
200,214
180,230
168,234
155,233
