57,135
56,160
55,186
57,213
63,239
77,260
97,277
120,288
148,292
176,289
199,277
220,261
235,241
243,218
247,192
250,167
252,141
76,124
89,112
107,110
125,114
143,121
174,122
192,114
210,111
228,115
238,129
157,140
156,156
155,171
154,188
134,197
143,202
153,205
164,202
174,199
96,139
107,131
121,132
132,143
120,146
106,145
183,144
194,134
208,133
218,141
209,147
196,147
115,227
130,224
143,223
152,226
161,224
173,226
188,232
172,237
160,238
150,238
141,237
128,234
120,228
143,230
152,232
161,231
182,231
160,230
151,231
142,229
