56,151
59,171
64,191
69,211
79,232
93,248
109,264
125,279
146,282
169,276
190,261
209,242
224,219
231,194
233,167
232,140
230,114
56,141
60,130
71,126
85,123
99,125
129,117
147,110
166,107
184,108
200,115
117,138
118,153
119,169
119,185
109,194
116,197
126,198
136,193
145,188
72,148
80,141
91,139
102,144
91,148
81,150
148,135
157,127
168,125
179,128
170,133
159,136
101,218
109,214
121,212
131,212
143,209
160,207
179,206
165,226
149,235
137,237
125,238
112,234
107,220
122,214
132,214
144,212
174,209
146,226
134,228
123,228
