55,141
58,166
60,191
65,217
76,240
96,260
119,276
143,289
169,292
192,286
210,270
227,252
240,231
246,207
247,184
248,160
247,136
79,129
91,116
110,111
129,113
148,119
174,117
192,111
209,109
227,113
237,125
163,132
164,147
166,161
167,176
144,187
155,189
166,192
176,189
185,186
103,137
113,132
125,132
135,138
124,141
112,141
186,136
195,129
207,130
216,134
208,137
196,137
112,215
131,210
149,209
164,211
178,208
196,208
212,212
198,233
182,243
167,245
150,244
131,236
117,217
150,213
165,214
179,212
206,214
181,233
166,235
150,234
