64,136
67,160
70,183
76,206
85,228
99,247
116,266
136,282
158,287
180,283
197,266
213,247
226,227
234,203
236,178
239,153
240,128
83,133
94,126
109,126
123,128
136,134
170,133
183,125
198,121
213,120
225,126
154,147
155,166
155,184
155,203
137,202
146,207
156,212
166,206
175,200
101,146
110,141
121,141
131,148
121,151
109,151
175,146
184,137
196,135
206,140
198,146
186,147
123,220
137,220
147,220
156,222
166,220
177,219
190,217
178,233
167,240
157,241
147,240
136,234
129,222
147,225
157,226
167,224
184,220
166,229
157,231
147,230
