71,139
73,157
75,175
78,194
85,211
98,226
111,239
127,251
146,252
166,250
181,238
194,223
203,207
208,189
210,170
212,152
213,133
80,126
87,118
99,115
111,117
123,121
149,121
162,115
175,113
188,115
199,122
137,136
138,152
138,167
138,182
124,188
132,190
139,193
147,189
155,187
95,138
102,134
112,134
119,140
111,141
102,142
159,139
166,133
176,132
184,136
176,139
167,140
115,208
125,207
134,205
141,207
149,204
159,205
170,206
161,216
151,221
142,223
134,222
125,217
120,209
134,211
141,212
149,211
166,207
150,210
142,212
134,211
