77,133
77,153
79,174
81,194
87,213
98,231
111,248
126,262
146,268
167,265
184,252
198,236
210,219
218,201
223,182
227,162
229,142
92,121
101,112
114,111
126,114
138,118
163,121
177,117
191,117
204,120
213,130
150,138
149,153
148,168
147,184
132,187
139,191
147,195
155,192
164,189
107,136
114,134
123,135
130,140
121,141
113,140
171,143
178,140
187,140
195,143
187,146
179,145
117,204
127,202
138,202
147,204
156,203
167,204
179,207
168,222
156,228
146,229
136,226
126,218
121,206
137,208
147,210
156,209
175,208
156,217
147,218
137,216
