70,121
71,142
73,162
76,182
82,202
93,218
109,231
127,241
148,244
168,241
187,231
203,218
215,202
221,183
224,162
226,142
225,121
82,109
90,98
103,93
117,95
130,99
161,97
175,92
189,90
203,94
211,105
146,118
146,130
146,141
146,152
132,165
139,167
146,168
154,166
161,165
99,122
107,117
117,117
125,123
117,125
107,125
168,121
177,115
186,115
194,119
187,123
177,123
120,195
130,186
140,182
147,184
154,182
165,186
174,193
165,203
156,207
147,207
139,207
129,204
125,194
140,191
147,191
154,190
169,193
155,196
147,196
140,196
