76,139
78,158
81,177
84,196
89,215
100,232
114,246
130,257
151,260
171,257
188,245
202,231
212,214
216,195
218,176
220,156
221,137
89,131
100,124
115,124
128,127
142,131
158,130
172,127
185,124
199,123
210,130
150,143
151,155
151,169
151,182
137,190
144,193
151,194
158,192
165,190
107,143
114,138
124,138
131,145
123,147
114,147
169,144
176,138
185,137
193,142
186,146
177,146
127,215
135,210
144,207
151,209
158,207
167,210
175,215
167,223
158,227
151,228
143,227
134,223
132,216
144,216
151,216
158,216
170,216
158,215
151,216
143,215
