76,139
78,158
82,176
85,195
91,214
102,229
115,242
132,252
151,255
170,252
186,241
201,228
212,214
218,196
221,176
224,157
225,137
88,124
98,116
111,115
123,117
135,122
161,120
174,114
187,111
200,112
211,120
149,137
149,149
149,162
149,174
135,185
143,186
150,188
157,186
165,184
105,139
113,135
122,135
130,142
121,143
112,143
171,140
178,132
187,131
195,136
188,140
179,140
124,210
133,205
142,202
150,205
157,202
167,205
178,208
168,217
158,222
150,223
142,223
133,219
128,211
142,212
150,212
157,211
174,210
157,211
150,212
143,211
