79,147
81,168
83,188
86,208
91,228
101,246
114,262
130,274
150,278
169,275
187,264
203,250
217,234
225,213
227,191
229,169
232,147
88,130
96,117
111,115
125,118
140,124
164,125
179,121
192,118
206,119
216,129
151,141
152,156
152,171
152,186
135,192
143,195
151,198
159,195
168,193
106,144
114,141
122,141
130,146
121,145
113,145
174,147
182,143
190,143
199,146
191,147
183,147
115,210
129,209
140,209
150,211
160,209
173,210
187,212
173,226
160,233
149,234
139,233
128,227
119,212
140,213
150,215
160,213
183,214
160,226
150,227
139,225
