68,131
70,154
74,178
80,201
89,223
100,242
114,258
130,269
151,272
170,268
187,256
201,240
213,222
221,203
225,181
229,159
231,135
74,120
85,111
101,112
116,116
130,123
160,124
175,119
190,115
206,116
218,125
145,138
144,155
143,172
142,189
127,197
135,200
143,203
152,199
161,197
91,135
101,130
113,131
122,140
111,142
99,141
170,141
178,133
190,132
199,138
191,144
180,144
118,225
128,222
137,220
144,222
153,220
163,222
173,223
164,231
154,236
146,237
138,237
129,234
123,226
137,228
145,229
153,227
168,224
154,225
146,227
138,226
