72,134
74,154
78,175
82,195
89,214
100,231
114,245
130,255
149,258
168,255
185,245
198,231
209,215
215,196
219,177
223,157
225,137
87,120
97,112
110,112
123,115
135,121
162,121
174,116
187,114
200,115
209,123
148,136
148,150
148,164
148,178
133,186
140,188
148,190
155,188
162,186
103,136
111,132
121,133
128,139
120,141
111,140
168,141
176,135
185,135
193,139
186,142
176,142
120,208
130,204
140,202
148,203
156,202
165,203
176,206
166,216
157,221
148,222
140,222
130,217
124,208
140,207
148,208
156,207
172,206
156,213
148,214
140,214
