84,128
86,148
90,169
94,190
101,210
113,227
128,241
149,250
172,253
195,248
212,238
226,223
235,205
239,186
242,165
245,145
245,125
103,108
112,99
126,95
141,96
155,101
177,100
191,95
206,93
219,94
229,104
167,119
168,131
168,142
169,153
153,171
162,172
170,173
178,171
186,170
119,125
127,119
138,120
146,126
137,129
126,129
187,125
195,118
205,118
214,123
206,127
196,128
141,200
152,191
162,186
170,188
178,185
188,189
199,198
189,206
180,209
171,210
162,210
152,207
146,200
162,197
170,197
179,196
194,198
179,197
171,198
163,198
