67,126
69,147
73,167
77,187
84,207
94,225
109,240
126,252
146,256
166,253
187,244
205,229
218,211
224,189
227,166
229,143
229,121
78,112
87,102
102,100
116,104
130,108
155,108
169,100
183,95
198,95
211,103
142,125
142,140
142,154
143,169
127,180
135,182
144,183
152,182
160,180
93,128
102,123
112,122
121,130
112,132
101,132
165,128
174,121
184,120
194,124
186,129
175,130
116,205
127,203
136,201
143,203
150,201
160,204
173,206
160,214
150,216
142,217
135,216
126,213
120,206
136,207
143,208
150,208
169,207
150,207
143,208
135,207
