70,138
70,158
71,179
73,200
79,219
89,237
102,252
117,265
135,270
155,268
175,260
192,246
207,230
217,209
222,187
224,163
226,139
79,118
86,107
98,104
112,105
126,110
150,110
165,105
182,104
197,108
208,121
136,131
135,147
134,164
133,180
119,188
127,191
135,194
144,192
153,190
93,134
101,130
110,130
119,137
109,138
100,137
161,137
171,131
181,131
190,136
181,139
171,139
107,211
118,209
128,206
135,209
143,207
155,209
171,211
156,219
143,223
135,223
127,222
118,218
112,211
128,212
135,214
143,213
166,212
143,213
135,214
128,213
