65,124
65,144
66,163
67,183
70,202
80,218
94,232
112,244
134,249
158,247
179,237
196,226
210,212
217,194
220,173
224,154
227,133
81,104
90,93
104,90
118,93
131,99
157,99
171,94
186,93
200,97
209,110
143,115
142,127
141,139
140,151
123,163
130,165
139,167
148,166
156,165
96,118
104,114
113,114
120,120
112,120
103,120
168,123
175,117
184,118
192,123
184,124
175,124
111,192
119,183
129,180
137,183
146,181
156,187
166,197
156,204
144,207
135,208
126,206
117,201
115,192
128,191
136,192
145,192
161,196
145,194
136,194
127,193
