79,134
80,155
83,176
86,196
92,216
103,232
116,246
130,258
148,262
166,260
182,249
197,236
210,219
218,199
222,179
227,157
230,136
91,125
100,118
113,117
125,120
137,126
170,126
181,120
194,117
207,119
216,127
153,144
152,159
151,174
151,189
136,196
143,198
151,201
158,198
166,196
108,142
116,139
125,140
133,146
124,147
115,147
174,146
182,140
191,139
199,143
192,147
183,147
124,217
135,214
144,213
151,215
157,213
166,215
177,218
166,226
157,230
150,231
142,230
133,225
128,218
143,219
151,220
157,219
173,219
157,220
150,220
143,219
